ID;parque;idade;sexo;cidade;estadocivil;escolar;ocupacao;renda;qdepend;objetivo;freqvis;infraestrutura;tamanho;sombra;temperatura;lance1;resp1;lance2;resp2;bidl;bidh
827;jaqueira;80;1;recife;2;19;2;10000;2;3;2;4;4;5;1;46;1;55;1;7;55
828;jaqueira;57;2;recife;1;13;4;0;2;2;2;4;4;4;2;13;1;22;1;4;22
829;jaqueira;21;2;recife;1;17;2;1300;0;2;4;4;5;5;1;8;1;11;1;3;11
830;jaqueira;43;2;recife;1;15;2;998;0;2;2;5;5;5;1;11;1;18;1;3;18
831;jaqueira;20;2;recife;1;15;3;500;0;2;4;4;4;5;1;41;1;58;1;6;58
832;jaqueira;18;2;recife;1;15;6;100;0;2;4;4;4;4;1;58;1;59;1;8;59
833;jaqueira;18;1;olinda;1;15;1;400;0;3;4;4;5;5;1;13;1;29;1;4;29
834;jaqueira;26;2;recife;1;19;3;1000;0;2;5;5;5;5;1;39;1;51;1;6;51
835;jaqueira;27;1;recife;0;19;3;998;0;2;6;4;4;4;1;24;1;58;1;5;58
836;jaqueira;38;2;recife;1;15;7;998;2;3;2;4;4;5;1;48;0;10;0;10;55
837;jaqueira;21;1;recife;0;15;7;600;0;3;2;4;4;4;1;5;1;12;1;2;12
838;jaqueira;36;2;recife;2;26;2;10000;0;3;2;4;4;4;2;40;1;44;1;6;44
839;jaqueira;37;2;olinda;0;19;2;2000;2;3;3;4;4;4;1;40;0;37;0;37;46
840;jaqueira;34;1;olinda;2;19;2;4500;2;4;4;4;3;4;2;37;1;40;1;6;40
841;jaqueira;30;2;jaboatao;2;15;5;5000;1;4;4;4;4;4;2;30;1;32;1;5;32
842;jaqueira;50;1;recife;2;15;7;200;0;2;2;5;5;5;1;18;1;57;1;4;57
843;jaqueira;27;1;recife;1;19;2;5000;0;3;2;4;4;4;1;5;1;7;1;2;7
844;jaqueira;20;2;recife;1;17;6;1996;0;2;5;4;5;5;1;5;1;21;1;2;21
845;jaqueira;25;1;olinda;1;17;6;2000;0;2;5;5;5;5;1;16;1;45;1;4;45
846;jaqueira;30;2;recife;0;15;5;1000;1;2;6;4;5;4;1;9;1;11;1;3;11
847;jaqueira;34;2;recife;2;19;3;1900;1;4;4;4;4;4;1;35;1;38;1;6;38
848;jaqueira;35;1;recife;2;17;3;1600;3;4;4;4;4;4;1;19;1;21;1;4;21
849;jaqueira;49;2;recife;0;19;3;4000;2;3;2;3;4;4;2;37;0;10;0;10;43
850;jaqueira;43;2;recife;2;19;3;4000;3;3;2;4;4;4;2;48;0;36;0;36;55
851;jaqueira;51;1;recife;2;15;7;2000;0;2;2;4;3;4;1;25;1;33;1;5;33
852;jaqueira;60;2;recife;2;19;4;15000;1;4;6;2;5;4;1;11;1;36;1;3;36
853;jaqueira;49;2;recife;2;15;5;0;0;5;6;1;4;4;1;57;0;41;0;41;65
854;jaqueira;64;2;recife;3;19;4;998;0;4;4;1;4;2;2;57;0;52;0;52;65
855;santana;26;2;recife;1;19;2;2900;0;2;3;5;4;4;1;33;0;27;0;27;39
856;santana;39;2;paulista;2;19;2;2000;0;2;3;4;4;4;1;21;0;17;0;17;26
857;santana;20;2;recife;1;15;1;0;0;3;1;4;5;4;1;41;0;39;0;39;47
858;santana;21;2;recife;1;17;6;0;0;3;2;4;5;4;1;26;0;14;0;14;31
859;santana;82;2;paulista;4;9;4;1500;0;2;2;5;5;5;1;51;0;42;0;42;58
860;santana;48;1;recife;2;19;3;4990;2;2;3;4;5;5;1;18;1;20;1;4;20
861;santana;43;2;recife;3;19;2;14000;1;3;3;3;4;3;1;34;1;57;1;6;57
862;santana;44;1;recife;3;19;2;26000;2;3;4;3;4;4;1;47;1;50;1;7;50
863;santana;53;1;recife;1;12;1;0;0;2;2;5;5;5;1;9;0;4;1;4;12
864;santana;32;1;recife;2;19;3;12000;2;4;4;4;4;5;1;35;1;59;1;6;59
865;santana;55;1;recife;2;19;2;10000;4;3;1;4;4;5;1;28;1;51;0;5;51
866;santana;39;2;recife;1;19;3;3000;1;2;5;5;5;5;1;53;0;50;0;50;60
867;santana;53;2;recife;1;12;1;0;1;2;4;5;5;5;1;11;0;8;0;8;14
868;santana;29;2;recife;2;19;7;3500;1;3;2;3;5;3;1;36;0;21;0;21;42
869;santana;20;2;recife;1;15;6;500;0;2;6;4;4;5;1;12;1;38;1;3;38
870;santana;32;2;recife;2;19;3;5000;1;2;3;4;5;5;1;11;1;32;1;3;32
871;santana;70;2;recife;1;19;4;2000;0;2;1;4;5;5;1;14;0;9;0;9;18
872;santana;56;2;recife;2;26;2;11000;2;3;2;4;4;3;1;54;1;59;1;7;59
873;santana;40;2;recife;2;15;7;1200;2;3;4;5;3;5;1;20;1;22;1;4;22
874;santana;22;2;recife;1;17;6;0;0;3;4;4;4;4;1;24;1;31;0;5;31
875;santana;34;1;recife;1;19;7;3000;0;3;3;5;5;5;1;20;1;49;1;4;49
876;santana;44;2;recife;1;13;7;1200;0;4;4;4;5;5;1;26;1;39;1;5;39
877;santana;21;2;recife;1;19;3;1500;0;7;5;4;5;4;1;56;0;50;1;50;63
878;santana;24;2;recife;2;15;3;1300;1;3;4;4;4;4;1;8;1;51;1;3;51
879;santana;48;1;recife;2;7;3;1500;1;3;3;4;4;4;1;59;0;25;1;25;67
880;santana;55;1;recife;3;19;7;0;0;3;2;4;4;4;1;17;0;16;0;16;21
881;santana;71;1;recife;2;19;4;1996;2;3;2;5;4;5;1;5;1;40;1;2;40
882;santana;59;1;recife;2;19;7;0;0;3;2;3;4;4;2;13;1;39;1;4;39
883;santana;56;2;recife;2;19;7;6000;1;3;2;3;5;4;2;23;1;29;0;5;29
884;santana;61;2;recife;2;19;4;3000;0;3;3;4;4;3;1;50;1;52;1;7;52
885;santana;58;2;recife;2;7;3;1075;0;3;1;5;5;4;1;35;1;39;1;6;39
886;santana;26;2;recife;1;19;1;0;0;3;5;4;5;4;1;26;0;25;0;25;31
887;santana;41;2;recife;2;21;2;5000;4;4;4;4;5;4;1;51;1;56;1;7;56
888;santana;52;2;recife;2;17;2;0;3;2;3;4;5;5;1;5;1;17;1;2;17
889;santana;38;1;recife;2;19;2;5000;3;4;1;5;5;5;1;14;1;25;1;4;25
890;santana;58;1;recife;2;19;2;3000;3;4;4;4;5;4;1;35;0;18;0;18;41
891;santana;52;2;recife;2;19;2;0;2;3;2;3;4;4;1;11;1;29;1;3;29
892;santana;60;1;recife;2;19;3;0;2;3;4;3;4;4;1;16;1;40;1;4;40
893;santana;40;2;recife;2;19;3;4990;3;4;4;4;5;5;1;26;1;40;1;5;40
894;santana;52;1;recife;2;26;3;6986;2;4;4;4;5;4;1;43;0;16;0;16;50
895;santana;68;1;recife;2;19;4;3269;0;3;1;4;5;4;1;47;1;49;0;7;49
896;santana;50;1;recife;1;10;3;1500;0;3;2;4;4;4;1;40;1;55;1;6;55
897;santana;43;2;recife;1;12;7;400;7;4;3;5;4;4;1;59;1;60;1;8;60
898;santana;35;2;recife;2;15;5;0;1;2;2;5;5;3;1;11;1;42;1;3;42
899;santana;40;1;recife;2;21;2;8500;2;3;2;3;4;2;1;30;1;42;1;5;42
900;santana;38;2;recife;2;19;2;7000;1;2;5;4;4;4;1;40;1;46;1;6;46
901;santana;60;2;recife;2;19;2;4500;0;2;6;4;5;4;1;51;0;36;0;36;58
902;santana;38;1;camaragibe;1;15;2;3500;1;3;3;4;5;4;1;36;1;51;1;6;51
903;santana;30;1;recife;1;15;3;1100;0;3;3;5;5;5;1;11;1;25;1;3;25
904;santana;56;1;recife;2;15;4;5000;3;3;2;5;5;5;1;52;1;58;1;7;58
905;santana;69;1;recife;1;15;7;20000;0;3;1;5;5;5;1;18;1;38;1;4;38
906;santana;57;2;recife;4;26;4;10000;1;3;4;4;5;5;1;26;0;17;0;17;31
907;santana;31;1;recife;1;19;2;3025;1;4;4;5;5;5;1;56;0;45;1;45;63
908;santana;23;2;recife;2;17;6;800;0;2;2;5;4;5;1;9;0;4;1;4;12
909;santana;38;1;recife;1;17;3;1600;0;3;2;5;5;5;1;13;0;10;1;10;17
910;santana;51;2;recife;2;19;2;3500;2;4;4;5;5;5;1;18;0;10;1;10;22
911;santana;24;2;recife;1;17;6;550;0;2;4;3;3;4;1;22;0;13;1;13;27
912;santana;55;1;recife;2;19;3;4000;2;4;2;5;5;5;1;57;1;60;1;8;60
913;santana;76;2;recife;4;8;1;0;0;3;3;4;4;4;1;48;0;37;0;37;55
914;santana;43;2;recife;1;17;1;0;0;2;4;4;5;4;1;19;0;10;1;10;23
915;santana;38;1;recife;1;15;3;1600;0;2;3;5;5;5;1;10;1;12;1;3;12
916;santana;57;1;recife;2;15;2;0;2;3;1;4;4;4;1;9;1;30;0;3;30
917;santana;34;1;recife;2;19;3;0;3;4;4;3;5;5;1;45;1;58;1;7;58
918;santana;16;2;recife;1;13;6;150;0;5;3;5;5;5;1;53;1;54;1;7;54
919;santana;46;1;recife;2;17;3;1400;5;5;3;3;4;4;1;33;0;10;0;10;39
920;santana;13;1;recife;1;12;6;0;0;3;4;5;5;5;1;55;0;50;1;50;62
921;santana;39;2;recife;2;15;5;1400;4;4;4;5;5;5;1;10;1;12;1;3;12
922;santana;17;2;recife;1;13;6;0;0;2;4;5;5;5;1;30;0;9;1;9;35
923;santana;36;2;recife;2;15;5;1500;1;2;4;4;4;4;1;60;0;42;0;42;68
924;santana;28;2;recife;1;15;3;1020;1;2;4;5;5;5;1;29;1;44;0;5;44
925;santana;27;2;recife;1;14;1;600;1;5;3;4;4;4;1;18;1;51;1;4;51
926;santana;31;2;recife;2;17;5;0;2;4;4;5;5;5;1;51;1;53;1;7;53
927;santana;36;2;recife;2;14;5;998;2;2;4;4;5;5;1;11;1;48;0;3;48
928;santana;16;2;recife;1;13;6;0;0;2;4;4;4;4;1;40;0;31;0;31;46
929;santana;44;2;recife;1;15;1;0;2;6;1;3;5;5;1;17;1;55;0;4;55
930;santana;56;2;recife;2;19;7;0;2;3;3;3;4;4;1;37;1;57;0;6;57
931;santana;64;1;recife;1;8;1;1240;1;3;3;4;4;5;1;53;1;60;0;7;60
932;santana;33;1;recife;2;17;2;3600;2;2;1;5;5;5;1;26;1;31;1;5;31
933;santana;58;1;recife;2;15;2;0;2;4;4;4;4;4;1;5;1;23;0;2;23
934;santana;61;2;recife;2;19;4;0;1;4;5;4;4;4;1;37;0;28;0;28;43
935;santana;32;2;recife;1;9;5;120;2;2;1;4;4;4;1;39;1;40;1;6;40
936;santana;28;2;recife;2;19;6;0;2;5;6;4;4;4;1;22;0;17;0;17;27
937;santana;56;2;recife;2;15;3;1996;0;2;3;5;4;4;1;17;1;45;1;4;45
938;santana;60;1;recife;2;19;2;3000;1;3;3;5;4;5;1;17;0;16;0;16;21
939;santana;32;2;recife;2;19;3;4000;2;2;3;4;4;4;1;33;1;53;0;6;53
940;santana;49;2;recife;2;15;3;0;1;2;3;4;4;4;1;49;0;28;1;28;56
941;santana;31;1;recife;2;19;2;0;2;4;2;4;4;4;1;51;1;53;0;7;53
942;santana;28;2;recife;2;15;5;0;3;4;3;4;4;5;1;8;1;48;1;3;48
943;santana;64;1;recife;2;19;2;0;0;6;3;4;4;5;1;51;0;27;0;27;58
944;santana;38;2;recife;2;19;2;0;2;4;3;5;4;5;1;31;1;33;1;6;33
945;santana;61;2;recife;2;19;4;0;0;2;3;5;5;5;1;43;0;4;0;4;50
946;santana;42;2;recife;2;19;3;6000;1;3;1;5;5;5;1;53;0;48;0;48;60
947;santana;29;1;recife;1;17;6;0;0;3;1;5;4;5;1;25;0;17;0;17;30
948;santana;71;1;recife;4;19;4;0;0;2;2;4;4;4;1;32;0;31;0;31;38
949;santana;39;2;recife;2;17;3;0;2;5;3;5;4;4;1;57;0;16;0;16;65
950;santana;18;2;recife;1;15;6;0;0;3;1;4;4;4;1;60;0;48;1;48;68
951;santana;19;1;recife;1;17;6;1000;0;3;1;4;4;4;1;28;1;47;1;5;47
952;santana;24;1;recife;1;17;6;0;0;3;1;4;4;5;1;10;1;57;1;3;57
953;santana;52;2;recife;2;15;7;3000;2;4;3;4;4;4;1;46;0;27;1;27;53
954;santana;62;2;recife;4;12;4;0;0;6;4;5;5;5;1;57;0;54;0;54;65
955;santana;31;1;recife;1;19;3;0;1;3;2;5;4;4;1;22;1;30;1;5;30
956;santana;16;1;recife;2;14;3;0;0;3;2;5;5;5;1;17;1;56;0;4;56
957;santana;48;2;recife;2;19;6;3000;1;4;3;5;5;5;1;18;1;38;1;4;38
958;santana;28;1;recife;1;17;6;0;0;3;2;5;4;4;1;59;1;60;0;8;60
959;santana;59;2;recife;2;15;5;0;1;3;2;4;4;5;1;57;0;37;0;37;65
960;santana;57;1;recife;2;19;7;5000;0;3;2;4;4;5;1;37;1;39;1;6;39
961;santana;56;2;recife;2;19;3;5000;0;3;2;5;4;5;1;50;0;44;1;44;57
962;santana;36;2;recife;2;17;1;0;1;3;1;4;5;5;1;27;0;5;1;5;32
963;santana;48;1;recife;2;10;1;998;1;2;2;5;4;4;1;34;1;40;0;6;40
964;santana;36;2;recife;2;15;1;0;1;3;3;4;5;5;1;30;0;28;1;28;35
965;santana;31;2;recife;1;17;1;0;1;2;5;3;4;5;1;15;0;9;0;9;19
966;santana;34;2;recife;1;17;2;2100;3;1;3;3;4;4;1;23;0;13;0;13;28
967;santana;64;1;recife;3;17;1;800;2;4;3;3;5;5;1;33;1;36;1;6;36
968;santana;24;2;recife;1;9;5;100;1;4;3;3;4;5;1;18;0;9;1;9;22
969;santana;27;1;recife;1;15;7;2000;1;4;4;3;4;4;1;22;0;13;1;13;27
970;santana;43;2;recife;2;19;3;2400;2;2;2;4;5;5;1;7;1;30;0;3;30
971;santana;43;2;recife;3;21;3;2000;2;3;5;3;4;5;1;38;0;32;1;32;44
972;santana;32;2;recife;1;15;1;1020;1;4;2;4;4;5;1;40;0;33;1;33;46
973;santana;55;2;recife;1;5;5;200;0;4;4;3;5;5;1;54;0;42;1;42;61
974;santana;34;2;recife;1;17;1;1300;1;4;2;4;5;5;1;12;0;7;1;7;15
975;santana;57;2;recife;2;0;5;0;2;4;2;5;5;5;1;28;0;25;0;25;33
976;santana;49;2;recife;2;12;5;0;5;4;2;5;5;5;2;11;0;10;1;10;14
977;santana;33;1;recife;1;19;3;1650;0;2;4;4;5;4;1;52;0;13;0;13;59
978;santana;31;1;recife;1;17;6;640;0;3;2;5;5;5;1;34;0;31;0;31;40
979;santana;51;1;recife;2;26;2;4500;0;3;2;5;5;5;1;50;1;53;0;7;53
980;santana;42;2;recife;2;17;7;2000;3;4;3;5;5;5;1;34;0;31;1;31;40
981;santana;61;1;recife;2;19;4;4000;0;6;3;5;5;5;1;45;1;54;1;7;54
982;santana;28;2;recife;2;17;3;1850;1;4;3;5;5;5;1;41;1;50;1;6;50
983;santana;25;1;recife;1;15;3;998;0;2;4;5;5;5;1;27;1;35;0;5;35
984;santana;38;1;recife;1;19;3;1600;0;3;3;5;5;5;1;5;1;22;0;2;22
985;santana;22;1;recife;1;15;1;600;0;2;2;5;5;5;1;21;1;26;1;5;26
986;santana;19;2;recife;1;15;6;0;0;2;2;5;5;5;1;26;1;50;0;5;50
987;santana;25;2;recife;1;17;6;900;0;3;2;5;5;4;1;38;0;8;1;8;44
988;santana;36;1;recife;2;21;3;0;1;6;2;5;5;3;1;51;0;7;1;7;58
989;santana;28;1;recife;1;19;3;1900;0;3;2;5;5;5;1;49;1;51;1;7;51
990;santana;27;2;recife;2;17;3;998;0;3;2;5;5;5;1;11;0;8;1;8;14
991;santana;29;2;recife;1;17;6;0;0;3;2;5;5;5;1;54;0;12;1;12;61
992;santana;35;1;recife;1;15;6;900;0;3;2;5;5;5;1;12;0;9;1;9;15
993;santana;44;2;recife;1;15;3;1450;1;4;3;5;5;5;1;11;0;10;1;10;14
994;santana;37;2;camaragibe;2;19;3;2500;2;4;4;4;5;5;1;25;1;57;0;5;57
995;santana;30;1;recife;1;14;1;0;0;3;3;5;5;5;1;36;0;5;1;5;42
996;santana;23;1;jaboatao;1;15;1;300;0;3;3;5;5;5;1;6;1;49;0;2;49
997;santana;26;1;jaboatao;1;15;3;998;0;3;3;5;5;5;1;28;0;10;1;10;33
998;santana;37;1;recife;2;19;3;0;2;4;3;5;5;5;1;36;0;17;1;17;42
999;santana;27;2;recife;1;17;3;1200;0;2;3;5;5;5;1;26;0;13;1;13;31
1000;santana;33;1;recife;1;15;3;1450;0;2;2;5;5;5;1;36;0;15;1;15;42
1001;santana;45;2;recife;3;15;1;0;1;4;1;5;5;5;1;14;0;11;1;11;18
1002;santana;43;2;recife;2;19;3;2000;2;4;3;4;5;5;1;28;1;50;1;5;50
1003;santana;38;1;recife;2;19;3;2400;1;4;2;5;4;5;1;13;0;11;1;11;17
1004;santana;25;1;recife;1;15;3;998;0;3;3;5;5;5;1;28;1;43;0;5;43
1005;santana;40;2;recife;2;21;3;3000;1;4;3;5;5;5;1;28;1;50;1;5;50
1006;santana;30;1;recife;1;12;1;500;0;3;2;5;5;5;1;14;0;12;1;12;18
1007;santana;36;2;recife;1;19;1;7000;1;3;3;4;5;5;1;16;1;23;1;4;23
1008;santana;34;2;recife;1;19;7;2000;1;4;5;4;5;4;1;19;1;51;1;4;51
1009;santana;35;1;recife;1;19;7;2000;0;3;2;4;4;4;1;27;1;40;1;5;40
1010;santana;57;2;recife;3;19;7;15000;0;3;6;4;4;5;1;47;0;31;0;31;54
1011;santana;30;2;recife;2;19;3;6000;0;3;6;4;4;3;1;49;1;54;1;7;54
1012;santana;60;2;recife;2;19;4;0;1;3;6;3;4;4;1;54;0;47;1;47;61
1013;santana;29;2;recife;1;15;3;1700;1;4;2;5;5;5;1;39;0;30;1;30;45
1014;santana;43;1;recife;3;26;2;5000;3;4;2;4;4;5;1;59;1;60;1;8;60
1015;santana;21;2;recife;1;15;1;0;0;2;4;5;4;4;1;55;1;56;0;7;56
1016;santana;26;2;recife;1;15;7;1000;0;2;2;5;4;5;1;45;0;42;0;42;52
1017;santana;28;2;recife;2;17;6;1400;0;6;3;3;5;5;1;15;0;4;1;4;19
1018;santana;22;1;recife;1;11;1;0;0;3;4;5;4;5;1;21;1;45;0;5;45
1019;santana;32;2;recife;2;19;2;2000;2;4;3;5;3;4;1;60;0;50;1;50;68
1020;santana;39;1;recife;2;19;3;1500;2;4;3;5;3;4;1;58;0;50;1;50;66
1021;santana;24;2;olinda;2;19;3;2500;1;4;4;4;4;5;1;54;0;17;1;17;61
1022;santana;55;1;recife;1;15;3;1485;0;1;1;4;4;5;2;18;1;29;1;4;29
1023;santana;32;2;recife;1;15;5;0;2;4;4;5;5;5;1;56;1;60;1;7;60
1024;santana;42;2;recife;1;17;2;5000;1;1;4;5;5;5;1;39;1;59;1;6;59
1025;santana;40;2;recife;4;17;4;8500;2;1;4;4;4;5;1;21;1;60;1;5;60
1026;santana;35;1;recife;2;17;2;5000;1;4;1;5;4;3;1;43;0;28;1;28;50
1027;santana;31;1;recife;2;19;7;5000;3;4;5;3;5;5;1;45;0;33;0;33;52
1028;santana;35;2;recife;3;19;3;7000;2;4;4;4;4;4;1;49;1;50;1;7;50
1029;santana;37;1;recife;2;19;7;5000;2;4;6;5;5;5;1;45;0;33;0;33;52
1030;santana;32;2;recife;2;15;5;0;1;4;3;4;4;4;1;11;1;19;1;3;19
1031;santana;58;1;recife;2;19;2;1200;0;4;4;5;5;5;1;18;1;40;0;4;40
1032;santana;39;2;recife;2;19;3;5000;1;4;3;4;4;4;1;39;1;44;1;6;44
1033;santana;35;1;recife;2;19;7;5000;2;4;4;3;5;5;1;39;0;25;1;25;45
1034;santana;38;2;recife;2;21;7;7000;1;4;4;4;4;4;1;27;0;17;0;17;32
1035;santana;71;2;recife;2;15;4;1000;0;2;2;4;4;5;1;45;0;31;0;31;52
1036;santana;29;1;recife;1;19;7;6000;0;3;2;4;4;4;1;6;0;4;0;4;8
1037;santana;63;2;recife;2;19;5;0;0;2;2;3;4;5;1;53;1;60;1;7;60
1038;santana;42;2;recife;3;19;7;6000;1;4;3;4;5;5;1;8;1;25;1;3;25
1039;santana;37;1;recife;2;19;7;5000;1;4;4;3;4;4;1;35;0;24;0;24;41
1040;santana;47;1;recife;3;19;3;6000;2;4;6;4;4;4;1;28;1;35;0;5;35
1041;santana;35;1;recife;2;19;7;5000;2;4;4;4;4;4;1;5;1;58;1;2;58
1042;santana;33;2;recife;2;17;7;1500;1;4;4;4;4;5;1;7;0;5;0;5;10
1043;santana;54;2;recife;2;19;7;10000;1;4;4;4;4;4;1;47;0;17;0;17;54
1044;santana;42;2;recife;2;19;2;4000;2;4;5;4;5;5;1;27;1;56;1;5;56
1045;santana;70;1;recife;4;15;4;1000;0;2;1;5;5;5;1;21;0;8;0;8;26
1046;santana;34;1;recife;2;19;2;3800;1;4;3;4;4;4;1;20;0;13;0;13;24
1047;santana;58;1;recife;2;17;7;4000;0;4;4;3;4;5;1;29;0;20;0;20;34
1048;santana;47;1;gravata;2;17;3;2000;3;4;4;3;4;4;1;52;0;42;0;42;59
1049;santana;42;2;recife;2;19;2;5000;2;2;4;5;4;4;1;25;1;58;1;5;58
1050;santana;65;2;recife;2;17;4;1000;0;2;4;5;5;5;1;24;0;16;0;16;29
1051;santana;70;1;recife;4;17;4;1000;0;2;1;5;4;5;1;12;0;10;0;10;15
1052;santana;30;1;recife;2;19;7;4000;1;4;2;4;3;3;1;19;0;13;0;13;23
1053;santana;37;1;recife;2;19;7;5000;1;3;4;3;4;4;1;40;0;39;0;39;46
1054;santana;42;1;recife;2;19;7;2000;1;3;3;4;5;5;1;47;1;57;0;7;57
1055;santana;38;1;recife;2;19;2;8000;1;3;5;4;5;4;1;48;1;55;0;7;55
1056;santana;32;2;recife;2;17;7;1600;1;4;5;3;4;3;1;5;1;34;1;2;34
1057;santana;45;2;recife;2;19;7;7000;2;4;4;3;5;4;1;35;1;39;1;6;39
1058;santana;32;1;recife;1;19;2;5000;1;4;4;4;4;4;1;40;0;35;0;35;46
1059;santana;96;1;recife;4;2;4;1000;0;2;1;5;5;5;1;50;0;16;0;16;57
1060;santana;65;1;recife;2;15;4;6000;1;4;6;4;5;4;1;17;1;22;1;4;22
1061;santana;82;1;recife;4;12;4;1000;1;2;1;4;5;5;1;59;0;7;0;7;67
1062;santana;36;2;recife;2;19;2;10000;1;4;5;4;5;4;1;39;1;51;0;6;51
1063;santana;37;1;recife;1;19;2;6500;2;4;4;3;5;4;1;50;0;11;0;11;57
1064;santana;56;1;recife;2;19;4;3500;1;3;1;4;4;5;1;39;0;36;0;36;45
1065;santana;67;1;jaboatao;2;17;4;1000;0;4;6;5;5;5;1;16;0;9;0;9;20
1066;santana;36;1;recife;2;19;7;5000;1;3;4;3;4;4;1;57;0;26;0;26;65
1067;santana;45;1;recife;2;19;2;5000;2;2;4;4;5;4;1;48;1;58;1;7;58
1068;santana;53;1;recife;2;19;3;6000;2;4;4;5;5;5;1;56;1;60;1;7;60
1069;santana;59;2;recife;2;19;5;0;1;2;4;4;4;3;1;17;1;29;0;4;29
1070;santana;39;1;recife;2;26;2;18000;2;3;6;3;4;4;1;43;1;60;1;7;60
1071;santana;66;2;recife;2;15;5;1000;2;4;2;3;5;4;1;22;0;20;0;20;27
1072;santana;35;1;recife;2;17;2;4000;1;4;5;4;4;3;1;28;1;32;1;5;32
1073;santana;43;2;recife;2;19;7;10000;3;4;4;3;5;4;1;5;1;60;0;2;60
1074;santana;37;2;recife;2;19;7;4000;2;4;5;5;5;5;1;32;1;41;0;6;41
1075;santana;75;1;recife;2;19;4;8000;1;4;4;4;4;3;1;10;1;11;0;3;11
1076;santana;44;1;recife;3;19;2;5000;0;3;3;4;4;4;1;46;1;59;1;7;59
1077;santana;32;1;recife;2;19;7;5000;1;4;6;5;5;5;1;37;1;48;1;6;48
1078;santana;31;1;recife;2;17;7;5000;2;4;3;5;4;4;1;35;0;16;0;16;41
1079;santana;39;1;recife;1;19;7;1000;1;3;3;4;5;5;1;59;1;60;1;8;60
1080;santana;25;2;recife;2;15;7;1000;1;3;3;4;4;3;1;14;1;26;1;4;26
1081;santana;58;1;recife;1;17;2;8000;1;3;1;3;4;3;1;45;1;60;1;7;60
1082;santana;53;1;recife;2;19;3;10000;3;2;3;3;4;4;1;53;0;40;1;40;60
;lagoaaraca;71;2;recife;;16;3;1431;;2;2;;;;;5;0;3;0;3;7
;lagoaaraca;42;1;recife;;20;6;954;;7;7;;;;;46;1;48;0;7;48
;lagoaaraca;26;2;recife;;16;2;477;;7;6;;;;;37;1;43;0;6;43
;lagoaaraca;62;1;recife;;16;6;477;;3;7;;;;;41;1;45;1;6;45
;lagoaaraca;52;1;recife;;8;2;954;;7;6;;;;;12;1;15;0;3;15
;lagoaaraca;55;1;recife;;15;6;477;;2;7;;;;;46;0;44;0;44;53
;lagoaaraca;46;1;recife;;18;2;4270;;3;1;;;;;11;0;8;0;8;14
;lagoaaraca;32;1;recife;;20;6;477;;3;6;;;;;16;0;13;0;13;20
;lagoaaraca;48;2;recife;;20;2;954;;3;7;;;;;16;1;19;0;4;19
;lagoaaraca;52;1;recife;;13;2;477;;7;1;;;;;21;1;25;1;5;25
;lagoaaraca;28;2;recife;;15;6;477;;7;7;;;;;14;1;17;1;4;17
;lagoaaraca;60;2;recife;;15;2;477;;2;1;;;;;40;0;35;0;35;46
;lagoaaraca;62;2;recife;;16;3;477;;2;6;;;;;3;1;5;1;2;5
;lagoaaraca;50;1;recife;;20;6;4270;;7;1;;;;;48;1;50;1;7;50
;lagoaaraca;48;2;recife;;16;6;1431;;7;7;;;;;46;1;48;0;7;48
;lagoaaraca;73;2;recife;;20;6;1431;;3;7;;;;;46;0;44;0;44;53
;lagoaaraca;22;1;recife;;16;5;477;;2;2;;;;;48;1;50;0;7;50
;lagoaaraca;43;1;recife;;8;2;477;;2;6;;;;;8;1;10;0;3;10
;lagoaaraca;37;1;recife;;16;6;1431;;7;6;;;;;43;0;40;0;40;50
;lagoaaraca;73;2;recife;;20;3;2385;;3;7;;;;;20;0;16;0;16;24
;lagoaaraca;50;1;recife;;20;2;2385;;2;6;;;;;27;0;16;0;16;32
;lagoaaraca;24;1;recife;;20;2;954;;3;7;;;;;17;1;20;1;4;20
;lagoaaraca;76;2;recife;;7;6;477;;7;7;;;;;18;1;21;1;4;21
;lagoaaraca;27;2;recife;;20;1;2385;;7;6;;;;;30;1;40;0;5;40
;lagoaaraca;31;1;recife;;16;2;477;;3;6;;;;;27;0;16;0;16;32
;lagoaaraca;44;2;recife;;16;2;477;;2;6;;;;;22;0;14;0;14;27
;lagoaaraca;41;1;recife;;16;2;954;;7;6;;;;;22;1;30;1;5;30
;lagoaaraca;35;1;recife;;16;2;954;;2;6;;;;;32;1;41;1;6;41
;lagoaaraca;22;2;recife;;16;2;477;;2;2;;;;;43;0;40;0;40;50
;lagoaaraca;57;2;recife;;20;1;954;;7;6;;;;;24;0;20;1;20;29
;lagoaaraca;39;2;recife;;16;6;954;;3;6;;;;;32;0;23;0;23;38
;lagoaaraca;18;2;recife;;17;5;477;;7;2;;;;;35;0;28;0;28;41
;lagoaaraca;71;1;recife;;20;3;4270;;2;7;;;;;24;0;20;1;20;29
;lagoaaraca;64;1;recife;;15;3;1431;;7;7;;;;;50;0;44;0;44;57
;lagoaaraca;57;1;recife;;16;6;954;;7;6;;;;;11;0;8;0;8;14
;lagoaaraca;70;1;recife;;20;3;1431;;7;7;;;;;13;0;10;1;10;17
;lagoaaraca;70;1;recife;;16;3;954;;7;7;;;;;11;0;8;0;8;14
;lagoaaraca;54;1;recife;;15;6;954;;7;6;;;;;17;0;14;0;14;21
;lagoaaraca;64;2;recife;;0;0;477;;7;2;;;;;24;0;18;0;18;29
